date,open,high,low,close,volume
2026-06-14 09:27:38,1845.42,1845.55,1843.84,1844.04,962
2026-06-14 09:28:38,1844.04,1844.37,1843.98,1844.35,940
2026-06-14 09:29:38,1844.35,1844.61,1844.33,1844.58,777
2026-06-14 09:30:38,1844.58,1845.31,1844.49,1845.24,485
2026-06-14 09:31:38,1845.24,1845.99,1845.11,1845.97,586
2026-06-14 09:32:38,1845.97,1846.59,1845.92,1846.5,441
2026-06-14 09:33:38,1846.5,1846.52,1846.33,1846.34,562
2026-06-14 09:34:38,1846.34,1846.67,1846.31,1846.65,392
2026-06-14 09:35:38,1846.65,1846.66,1846.58,1846.58,703
2026-06-14 09:36:38,1846.58,1847.05,1846.5,1846.99,460
2026-06-14 09:37:38,1846.99,1847.11,1846.35,1846.35,643
2026-06-14 09:38:38,1846.35,1847.27,1846.24,1847.16,208
2026-06-14 09:39:38,1847.16,1847.23,1845.86,1845.98,475
2026-06-14 09:40:38,1845.98,1846.55,1845.97,1846.53,476
2026-06-14 09:41:38,1846.53,1846.92,1846.5,1846.91,190
2026-06-14 09:42:38,1846.91,1847.16,1846.88,1847.16,642
2026-06-14 09:43:38,1847.16,1847.16,1846.66,1846.73,977
2026-06-14 09:44:38,1846.73,1846.75,1846.16,1846.18,881
2026-06-14 09:45:38,1846.18,1846.19,1846.07,1846.07,616
2026-06-14 09:46:38,1846.07,1846.83,1846.07,1846.78,624
2026-06-14 09:47:38,1846.78,1846.78,1846.71,1846.71,976
2026-06-14 09:48:38,1846.71,1846.71,1846.69,1846.7,738
2026-06-14 09:49:38,1846.7,1847.19,1846.65,1847.15,145
2026-06-14 09:50:38,1847.15,1847.17,1846.88,1846.92,825
2026-06-14 09:51:38,1846.92,1847.03,1846.17,1846.29,185
2026-06-14 09:52:38,1846.29,1846.34,1845.61,1845.65,883
2026-06-14 09:53:38,1845.65,1845.83,1842.77,1842.98,576
2026-06-14 09:54:38,1842.98,1842.99,1842.62,1842.66,824
2026-06-14 09:55:38,1842.66,1842.67,1842.09,1842.12,424
2026-06-14 09:56:38,1842.12,1842.59,1842.06,1842.56,151
2026-06-14 09:57:38,1842.56,1842.57,1842.48,1842.48,677
2026-06-14 09:58:38,1842.48,1842.5,1842.06,1842.12,906
2026-06-14 09:59:38,1842.12,1842.19,1841.17,1841.22,705
2026-06-14 10:00:38,1841.22,1841.33,1840.45,1840.54,841
2026-06-14 10:01:38,1840.54,1840.69,1839.47,1839.54,704
2026-06-14 10:02:38,1839.54,1839.56,1839.25,1839.26,993
2026-06-14 10:03:38,1839.26,1840.24,1839.21,1840.1,520
2026-06-14 10:04:38,1840.1,1842.01,1839.96,1841.8,484
2026-06-14 10:05:38,1841.8,1842.59,1841.77,1842.47,940
2026-06-14 10:06:38,1842.47,1842.71,1840.47,1840.76,600
2026-06-14 10:07:38,1840.76,1840.89,1839.86,1839.9,879
2026-06-14 10:08:38,1839.9,1839.91,1839.28,1839.3,981
2026-06-14 10:09:38,1839.3,1840.2,1839.18,1840.14,634
2026-06-14 10:10:38,1840.14,1840.63,1840.08,1840.58,617
2026-06-14 10:11:38,1840.58,1840.81,1839.0,1839.07,723
2026-06-14 10:12:38,1839.07,1839.09,1838.55,1838.61,772
2026-06-14 10:13:38,1838.61,1838.93,1838.6,1838.88,760
2026-06-14 10:14:38,1838.88,1838.95,1837.91,1837.99,935
2026-06-14 10:15:38,1837.99,1838.0,1837.62,1837.63,332
2026-06-14 10:16:38,1837.63,1837.64,1835.55,1835.79,483
2026-06-14 10:17:38,1835.79,1835.85,1834.48,1834.63,968
2026-06-14 10:18:38,1834.63,1834.82,1834.59,1834.82,619
2026-06-14 10:19:38,1834.82,1834.85,1834.82,1834.85,640
2026-06-14 10:20:38,1834.85,1837.68,1834.36,1837.5,465
2026-06-14 10:21:38,1837.5,1837.95,1837.46,1837.92,728
2026-06-14 10:22:38,1837.92,1838.04,1837.17,1837.27,708
2026-06-14 10:23:38,1837.27,1837.65,1837.27,1837.63,344
2026-06-14 10:24:38,1837.63,1837.79,1837.6,1837.78,670
2026-06-14 10:25:38,1837.78,1837.81,1837.57,1837.58,698
2026-06-14 10:26:38,1837.58,1837.65,1837.58,1837.64,221
2026-06-14 10:27:38,1837.64,1837.88,1837.62,1837.87,756
2026-06-14 10:28:38,1837.87,1838.58,1837.86,1838.48,100
2026-06-14 10:29:38,1838.48,1838.53,1837.66,1837.66,586
2026-06-14 10:30:38,1837.66,1839.14,1837.42,1838.92,609
2026-06-14 10:31:38,1838.92,1839.01,1838.09,1838.15,646
2026-06-14 10:32:38,1838.15,1838.2,1838.15,1838.2,185
2026-06-14 10:33:38,1838.2,1838.22,1837.53,1837.64,499
2026-06-14 10:34:38,1837.64,1837.66,1837.35,1837.39,996
2026-06-14 10:35:38,1837.39,1838.66,1837.32,1838.58,462
2026-06-14 10:36:38,1838.58,1838.96,1838.54,1838.91,383
2026-06-14 10:37:38,1838.91,1839.25,1838.87,1839.24,724
2026-06-14 10:38:38,1839.24,1839.36,1838.27,1838.4,885
2026-06-14 10:39:38,1838.4,1840.24,1838.34,1840.03,123
2026-06-14 10:40:38,1840.03,1840.05,1840.03,1840.05,655
2026-06-14 10:41:38,1840.05,1840.06,1839.68,1839.74,197
2026-06-14 10:42:38,1839.74,1840.18,1839.69,1840.14,587
2026-06-14 10:43:38,1840.14,1840.36,1840.13,1840.34,673
2026-06-14 10:44:38,1840.34,1840.47,1839.52,1839.52,548
2026-06-14 10:45:38,1839.52,1839.59,1838.42,1838.54,908
2026-06-14 10:46:38,1838.54,1839.45,1838.45,1839.32,757
2026-06-14 10:47:38,1839.32,1840.75,1839.27,1840.63,731
2026-06-14 10:48:38,1840.63,1840.77,1839.33,1839.41,920
2026-06-14 10:49:38,1839.41,1839.54,1838.41,1838.49,780
2026-06-14 10:50:38,1838.49,1839.74,1838.39,1839.64,941
2026-06-14 10:51:38,1839.64,1839.69,1839.09,1839.18,440
2026-06-14 10:52:38,1839.18,1839.18,1838.86,1838.88,555
2026-06-14 10:53:38,1838.88,1839.41,1838.84,1839.32,419
2026-06-14 10:54:38,1839.32,1839.39,1838.42,1838.44,894
2026-06-14 10:55:38,1838.44,1838.65,1836.66,1836.81,683
2026-06-14 10:56:38,1836.81,1836.82,1835.38,1835.58,946
2026-06-14 10:57:38,1835.58,1835.98,1835.55,1835.97,641
2026-06-14 10:58:38,1835.97,1836.12,1835.96,1836.11,404
2026-06-14 10:59:38,1836.11,1836.11,1835.83,1835.87,287
2026-06-14 11:00:38,1835.87,1835.88,1834.91,1835.0,635
2026-06-14 11:01:38,1835.0,1835.23,1834.97,1835.21,586
2026-06-14 11:02:38,1835.21,1836.19,1835.11,1836.18,917
2026-06-14 11:03:38,1836.18,1836.22,1834.7,1834.75,489
2026-06-14 11:04:38,1834.75,1834.83,1834.02,1834.03,945
2026-06-14 11:05:38,1834.03,1834.59,1834.02,1834.51,529
2026-06-14 11:06:38,1834.51,1836.07,1834.28,1835.89,805
2026-06-14 11:07:38,1835.89,1836.1,1835.86,1836.09,973
2026-06-14 11:08:38,1836.09,1836.09,1836.01,1836.02,136
2026-06-14 11:09:38,1836.02,1836.49,1835.94,1836.44,705
2026-06-14 11:10:38,1836.44,1836.66,1833.76,1834.13,955
2026-06-14 11:11:38,1834.13,1834.18,1833.45,1833.53,442
2026-06-14 11:12:38,1833.53,1833.53,1833.14,1833.18,912
2026-06-14 11:13:38,1833.18,1833.28,1832.0,1832.01,838
2026-06-14 11:14:38,1832.01,1832.09,1831.49,1831.54,417
2026-06-14 11:15:38,1831.54,1831.83,1831.51,1831.79,805
2026-06-14 11:16:38,1831.79,1833.23,1831.69,1833.08,962
2026-06-14 11:17:38,1833.08,1835.27,1832.82,1835.18,614
2026-06-14 11:18:38,1835.18,1836.05,1835.17,1836.01,643
2026-06-14 11:19:38,1836.01,1836.17,1836.0,1836.16,172
2026-06-14 11:20:38,1836.16,1837.77,1836.11,1837.64,266
2026-06-14 11:21:38,1837.64,1837.64,1837.19,1837.22,560
2026-06-14 11:22:38,1837.22,1837.33,1836.0,1836.08,855
2026-06-14 11:23:38,1836.08,1836.12,1836.08,1836.12,616
2026-06-14 11:24:38,1836.12,1836.24,1834.88,1835.06,602
2026-06-14 11:25:38,1835.06,1835.27,1835.06,1835.24,951
2026-06-14 11:26:38,1835.24,1835.45,1833.96,1834.03,169
2026-06-14 11:27:38,1834.03,1834.04,1833.96,1833.97,321
2026-06-14 11:28:38,1833.97,1833.97,1833.9,1833.91,715
2026-06-14 11:29:38,1833.91,1834.84,1833.91,1834.83,703
2026-06-14 11:30:38,1834.83,1835.07,1832.76,1832.91,540
2026-06-14 11:31:38,1832.91,1832.93,1832.59,1832.6,188
2026-06-14 11:32:38,1832.6,1832.61,1832.56,1832.56,755
2026-06-14 11:33:38,1832.56,1832.6,1831.72,1831.73,261
2026-06-14 11:34:38,1831.73,1831.96,1830.09,1830.29,592
2026-06-14 11:35:38,1830.29,1831.06,1830.24,1831.05,414
2026-06-14 11:36:38,1831.05,1831.06,1831.02,1831.03,316
2026-06-14 11:37:38,1831.03,1831.09,1831.02,1831.09,468
2026-06-14 11:38:38,1831.09,1831.16,1831.08,1831.15,819
2026-06-14 11:39:38,1831.15,1832.38,1831.02,1832.29,849
2026-06-14 11:40:38,1832.29,1832.41,1831.37,1831.5,153
2026-06-14 11:41:38,1831.5,1831.56,1830.71,1830.79,462
2026-06-14 11:42:38,1830.79,1831.24,1830.71,1831.2,221
2026-06-14 11:43:38,1831.2,1831.22,1830.31,1830.33,954
2026-06-14 11:44:38,1830.33,1832.11,1830.06,1831.84,992
2026-06-14 11:45:38,1831.84,1831.91,1831.28,1831.33,476
2026-06-14 11:46:38,1831.33,1831.4,1830.15,1830.27,618
2026-06-14 11:47:38,1830.27,1830.28,1830.19,1830.19,289
2026-06-14 11:48:38,1830.19,1830.36,1829.07,1829.08,419
2026-06-14 11:49:38,1829.08,1829.42,1829.03,1829.4,610
2026-06-14 11:50:38,1829.4,1830.96,1829.2,1830.75,649
2026-06-14 11:51:38,1830.75,1830.8,1829.66,1829.75,639
2026-06-14 11:52:38,1829.75,1829.75,1829.73,1829.73,105
2026-06-14 11:53:38,1829.73,1829.98,1828.06,1828.07,626
2026-06-14 11:54:38,1828.07,1828.07,1828.05,1828.06,524
2026-06-14 11:55:38,1828.06,1828.31,1828.04,1828.29,569
2026-06-14 11:56:38,1828.29,1828.41,1827.59,1827.61,120
2026-06-14 11:57:38,1827.61,1827.88,1827.59,1827.84,829
2026-06-14 11:58:38,1827.84,1828.93,1827.69,1828.84,921
2026-06-14 11:59:38,1828.84,1828.9,1827.65,1827.7,322
2026-06-14 12:00:38,1827.7,1828.0,1827.67,1827.98,629
2026-06-14 12:01:38,1827.98,1829.78,1827.95,1829.75,254
2026-06-14 12:02:38,1829.75,1829.87,1828.6,1828.65,354
2026-06-14 12:03:38,1828.65,1829.81,1828.5,1829.8,701
2026-06-14 12:04:38,1829.8,1829.86,1829.39,1829.46,118
2026-06-14 12:05:38,1829.46,1831.87,1829.17,1831.58,938
2026-06-14 12:06:38,1831.58,1831.85,1830.05,1830.25,358
2026-06-14 12:07:38,1830.25,1830.59,1830.23,1830.57,224
2026-06-14 12:08:38,1830.57,1830.61,1830.36,1830.38,707
2026-06-14 12:09:38,1830.38,1831.23,1830.34,1831.12,469
2026-06-14 12:10:38,1831.12,1831.15,1830.27,1830.41,681
2026-06-14 12:11:38,1830.41,1830.43,1830.24,1830.27,722
2026-06-14 12:12:38,1830.27,1830.72,1830.24,1830.65,217
2026-06-14 12:13:38,1830.65,1831.89,1830.6,1831.76,554
2026-06-14 12:14:38,1831.76,1832.65,1831.69,1832.6,680
2026-06-14 12:15:38,1832.6,1832.66,1831.81,1831.85,278
2026-06-14 12:16:38,1831.85,1832.68,1831.72,1832.57,433
2026-06-14 12:17:38,1832.57,1833.04,1832.55,1832.97,960
2026-06-14 12:18:38,1832.97,1833.26,1832.95,1833.24,156
2026-06-14 12:19:38,1833.24,1833.28,1832.29,1832.35,827
2026-06-14 12:20:38,1832.35,1832.35,1832.33,1832.33,872
2026-06-14 12:21:38,1832.33,1832.74,1832.28,1832.72,950
2026-06-14 12:22:38,1832.72,1833.32,1832.69,1833.25,550
2026-06-14 12:23:38,1833.25,1833.42,1833.24,1833.41,822
2026-06-14 12:24:38,1833.41,1835.81,1833.36,1835.46,957
2026-06-14 12:25:38,1835.46,1836.74,1835.28,1836.57,951
2026-06-14 12:26:38,1836.57,1836.64,1835.24,1835.44,218
2026-06-14 12:27:38,1835.44,1836.53,1835.39,1836.4,885
2026-06-14 12:28:38,1836.4,1837.25,1836.39,1837.22,745
2026-06-14 12:29:38,1837.22,1838.42,1837.18,1838.33,852
2026-06-14 12:30:38,1838.33,1838.34,1838.27,1838.27,748
2026-06-14 12:31:38,1838.27,1840.79,1837.89,1840.58,846
2026-06-14 12:32:38,1840.58,1840.87,1840.57,1840.84,854
2026-06-14 12:33:38,1840.84,1842.06,1840.64,1841.98,752
2026-06-14 12:34:38,1841.98,1842.99,1841.9,1842.97,897
2026-06-14 12:35:38,1842.97,1844.02,1842.92,1843.97,947
2026-06-14 12:36:38,1843.97,1845.41,1843.76,1845.33,453
2026-06-14 12:37:38,1845.33,1845.77,1845.3,1845.74,409
2026-06-14 12:38:38,1845.74,1845.8,1845.73,1845.79,891
2026-06-14 12:39:38,1845.79,1848.89,1845.2,1848.8,324
2026-06-14 12:40:38,1848.8,1850.99,1848.52,1850.96,635
2026-06-14 12:41:38,1850.96,1851.19,1849.4,1849.46,838
2026-06-14 12:42:38,1849.46,1849.67,1847.69,1847.82,512
2026-06-14 12:43:38,1847.82,1848.72,1847.77,1848.64,636
2026-06-14 12:44:38,1848.64,1848.78,1847.82,1847.89,928
2026-06-14 12:45:38,1847.89,1847.91,1847.45,1847.48,297
2026-06-14 12:46:38,1847.48,1847.48,1847.33,1847.36,859
2026-06-14 12:47:38,1847.36,1847.37,1846.71,1846.71,751
2026-06-14 12:48:38,1846.71,1847.31,1846.67,1847.21,207
2026-06-14 12:49:38,1847.21,1847.36,1844.97,1845.22,746
2026-06-14 12:50:38,1845.22,1845.41,1845.22,1845.4,994
2026-06-14 12:51:38,1845.4,1846.66,1845.3,1846.58,708
2026-06-14 12:52:38,1846.58,1846.62,1846.12,1846.18,879
2026-06-14 12:53:38,1846.18,1846.48,1846.13,1846.46,779
2026-06-14 12:54:38,1846.46,1846.46,1846.46,1846.46,992
2026-06-14 12:55:38,1846.46,1846.46,1845.5,1845.57,311
2026-06-14 12:56:38,1845.57,1847.0,1845.49,1846.8,844
2026-06-14 12:57:38,1846.8,1846.8,1846.07,1846.09,599
2026-06-14 12:58:38,1846.09,1846.13,1845.35,1845.41,439
2026-06-14 12:59:38,1845.41,1845.45,1843.15,1843.51,154
2026-06-14 13:00:38,1843.51,1843.52,1843.45,1843.45,388
2026-06-14 13:01:38,1843.45,1843.91,1843.39,1843.9,211
2026-06-14 13:02:38,1843.9,1843.9,1843.32,1843.41,271
2026-06-14 13:03:38,1843.41,1843.6,1843.37,1843.59,322
2026-06-14 13:04:38,1843.59,1845.02,1843.55,1844.81,868
2026-06-14 13:05:38,1844.81,1844.84,1844.81,1844.84,918
2026-06-14 13:06:38,1844.84,1844.89,1844.51,1844.56,279
2026-06-14 13:07:38,1844.56,1844.63,1843.59,1843.66,590
2026-06-14 13:08:38,1843.66,1843.69,1842.61,1842.74,250
2026-06-14 13:09:38,1842.74,1842.8,1842.73,1842.79,680
2026-06-14 13:10:38,1842.79,1842.85,1840.8,1841.0,178
2026-06-14 13:11:38,1841.0,1841.01,1839.79,1839.85,960
2026-06-14 13:12:38,1839.85,1840.16,1838.11,1838.22,138
2026-06-14 13:13:38,1838.22,1838.29,1837.86,1837.87,787
2026-06-14 13:14:38,1837.87,1837.9,1836.59,1836.8,443
2026-06-14 13:15:38,1836.8,1836.88,1836.18,1836.21,231
2026-06-14 13:16:38,1836.21,1837.51,1836.01,1837.3,898
2026-06-14 13:17:38,1837.3,1838.42,1837.23,1838.4,382
2026-06-14 13:18:38,1838.4,1838.92,1838.37,1838.86,233
2026-06-14 13:19:38,1838.86,1840.11,1838.83,1840.02,277
2026-06-14 13:20:38,1840.02,1840.41,1840.0,1840.39,678
2026-06-14 13:21:38,1840.39,1842.0,1840.14,1841.89,283
2026-06-14 13:22:38,1841.89,1842.74,1841.76,1842.67,262
2026-06-14 13:23:38,1842.67,1843.89,1842.5,1843.88,384
2026-06-14 13:24:38,1843.88,1843.89,1842.76,1842.88,316
2026-06-14 13:25:38,1842.88,1842.9,1842.19,1842.23,180
2026-06-14 13:26:38,1842.23,1842.26,1842.07,1842.07,535
2026-06-14 13:27:38,1842.07,1842.13,1841.73,1841.74,969
2026-06-14 13:28:38,1841.74,1841.77,1841.0,1841.09,592
2026-06-14 13:29:38,1841.09,1841.26,1841.09,1841.24,249
2026-06-14 13:30:38,1841.24,1842.35,1841.18,1842.18,434
2026-06-14 13:31:38,1842.18,1842.3,1841.41,1841.51,637
2026-06-14 13:32:38,1841.51,1842.82,1841.5,1842.63,331
2026-06-14 13:33:38,1842.63,1842.84,1840.98,1841.23,481
2026-06-14 13:34:38,1841.23,1841.25,1841.04,1841.07,500
2026-06-14 13:35:38,1841.07,1841.44,1838.84,1839.07,785
2026-06-14 13:36:38,1839.07,1839.09,1838.93,1838.94,490
2026-06-14 13:37:38,1838.94,1838.99,1838.53,1838.6,660
2026-06-14 13:38:38,1838.6,1839.67,1838.44,1839.53,860
2026-06-14 13:39:38,1839.53,1839.57,1838.98,1839.04,505
2026-06-14 13:40:38,1839.04,1839.06,1838.93,1838.94,671
2026-06-14 13:41:38,1838.94,1839.56,1838.92,1839.5,362
2026-06-14 13:42:38,1839.5,1839.6,1838.77,1838.84,294
2026-06-14 13:43:38,1838.84,1838.84,1838.77,1838.78,572
2026-06-14 13:44:38,1838.78,1839.37,1838.75,1839.3,502
2026-06-14 13:45:38,1839.3,1839.3,1839.07,1839.08,979
2026-06-14 13:46:38,1839.08,1839.09,1838.75,1838.78,855
2026-06-14 13:47:38,1838.78,1838.94,1837.59,1837.72,758
2026-06-14 13:48:38,1837.72,1837.92,1837.68,1837.9,616
2026-06-14 13:49:38,1837.9,1839.08,1837.69,1839.06,207
2026-06-14 13:50:38,1839.06,1839.14,1837.66,1837.85,637
2026-06-14 13:51:38,1837.85,1837.95,1837.29,1837.32,882
2026-06-14 13:52:38,1837.32,1837.36,1834.81,1835.15,862
2026-06-14 13:53:38,1835.15,1835.16,1834.87,1834.91,581
2026-06-14 13:54:38,1834.91,1835.06,1833.71,1833.75,290
2026-06-14 13:55:38,1833.75,1833.76,1833.68,1833.69,700
2026-06-14 13:56:38,1833.69,1833.7,1833.45,1833.49,747
2026-06-14 13:57:38,1833.49,1833.55,1833.48,1833.55,753
2026-06-14 13:58:38,1833.55,1834.29,1833.51,1834.27,579
2026-06-14 13:59:38,1834.27,1836.2,1834.13,1836.14,655
2026-06-14 14:00:38,1836.14,1837.58,1835.96,1837.34,930
2026-06-14 14:01:38,1837.34,1837.84,1837.28,1837.83,661
2026-06-14 14:02:38,1837.83,1839.34,1837.69,1839.17,575
2026-06-14 14:03:38,1839.17,1839.43,1839.13,1839.42,267
2026-06-14 14:04:38,1839.42,1839.45,1837.35,1837.52,692
2026-06-14 14:05:38,1837.52,1837.69,1835.88,1835.99,939
2026-06-14 14:06:38,1835.99,1836.06,1835.53,1835.57,395
2026-06-14 14:07:38,1835.57,1835.92,1833.68,1833.68,597
2026-06-14 14:08:38,1833.68,1833.72,1833.38,1833.41,176
2026-06-14 14:09:38,1833.41,1833.45,1833.41,1833.44,535
2026-06-14 14:10:38,1833.44,1833.93,1833.44,1833.89,195
2026-06-14 14:11:38,1833.89,1833.91,1833.42,1833.46,791
2026-06-14 14:12:38,1833.46,1834.07,1833.4,1834.06,207
2026-06-14 14:13:38,1834.06,1834.07,1834.01,1834.01,479
2026-06-14 14:14:38,1834.01,1834.01,1833.45,1833.5,619
2026-06-14 14:15:38,1833.5,1833.6,1831.78,1831.82,430
2026-06-14 14:16:38,1831.82,1832.57,1831.7,1832.55,969
2026-06-14 14:17:38,1832.55,1834.12,1832.37,1834.04,510
2026-06-14 14:18:38,1834.04,1834.86,1833.92,1834.79,353
2026-06-14 14:19:38,1834.79,1835.29,1834.74,1835.28,921
2026-06-14 14:20:38,1835.28,1835.31,1835.08,1835.1,324
2026-06-14 14:21:38,1835.1,1836.07,1835.01,1835.97,189
2026-06-14 14:22:38,1835.97,1835.97,1835.54,1835.61,439
2026-06-14 14:23:38,1835.61,1835.7,1834.83,1834.95,618
2026-06-14 14:24:38,1834.95,1835.14,1834.93,1835.13,789
2026-06-14 14:25:38,1835.13,1836.15,1834.97,1836.04,661
2026-06-14 14:26:38,1836.04,1836.04,1835.82,1835.84,281
2026-06-14 14:27:38,1835.84,1836.05,1835.82,1836.03,265
2026-06-14 14:28:38,1836.03,1836.36,1836.0,1836.32,303
2026-06-14 14:29:38,1836.32,1836.35,1835.89,1835.93,233
2026-06-14 14:30:38,1835.93,1836.07,1835.92,1836.05,217
2026-06-14 14:31:38,1836.05,1836.7,1835.98,1836.65,118
2026-06-14 14:32:38,1836.65,1836.66,1835.97,1836.03,834
2026-06-14 14:33:38,1836.03,1836.9,1835.89,1836.84,220
2026-06-14 14:34:38,1836.84,1836.94,1836.82,1836.93,947
2026-06-14 14:35:38,1836.93,1837.11,1835.88,1835.94,398
2026-06-14 14:36:38,1835.94,1837.44,1835.73,1837.26,936
2026-06-14 14:37:38,1837.26,1837.91,1837.25,1837.82,448
2026-06-14 14:38:38,1837.82,1837.85,1837.27,1837.3,984
2026-06-14 14:39:38,1837.3,1838.81,1837.21,1838.56,821
2026-06-14 14:40:38,1838.56,1839.47,1838.42,1839.39,262
2026-06-14 14:41:38,1839.39,1840.55,1839.26,1840.47,500
2026-06-14 14:42:38,1840.47,1840.57,1839.74,1839.77,152
2026-06-14 14:43:38,1839.77,1839.78,1839.55,1839.56,459
2026-06-14 14:44:38,1839.56,1839.58,1837.64,1837.84,895
2026-06-14 14:45:38,1837.84,1838.18,1837.82,1838.14,730
2026-06-14 14:46:38,1838.14,1838.23,1837.06,1837.16,106
2026-06-14 14:47:38,1837.16,1838.17,1837.08,1838.16,981
2026-06-14 14:48:38,1838.16,1839.45,1838.04,1839.35,918
2026-06-14 14:49:38,1839.35,1840.03,1839.24,1839.93,511
2026-06-14 14:50:38,1839.93,1841.6,1839.82,1841.46,970
2026-06-14 14:51:38,1841.46,1841.54,1840.96,1841.0,161
2026-06-14 14:52:38,1841.0,1841.27,1840.98,1841.25,889
2026-06-14 14:53:38,1841.25,1841.8,1841.24,1841.75,974
2026-06-14 14:54:38,1841.75,1841.79,1841.3,1841.33,522
2026-06-14 14:55:38,1841.33,1841.34,1840.94,1840.95,368
2026-06-14 14:56:38,1840.95,1841.81,1840.88,1841.7,304
2026-06-14 14:57:38,1841.7,1841.78,1841.24,1841.27,989
2026-06-14 14:58:38,1841.27,1841.35,1840.37,1840.4,902
2026-06-14 14:59:38,1840.4,1842.42,1840.38,1842.08,187
2026-06-14 15:00:38,1842.08,1842.13,1841.77,1841.79,265
2026-06-14 15:01:38,1841.79,1841.83,1841.31,1841.37,485
2026-06-14 15:02:38,1841.37,1841.72,1841.31,1841.71,109
2026-06-14 15:03:38,1841.71,1842.13,1841.67,1842.1,529
2026-06-14 15:04:38,1842.1,1842.38,1842.05,1842.36,904
2026-06-14 15:05:38,1842.36,1843.58,1842.16,1843.39,558
2026-06-14 15:06:38,1843.39,1843.52,1841.88,1841.96,962
2026-06-14 15:07:38,1841.96,1842.22,1841.95,1842.21,464
2026-06-14 15:08:38,1842.21,1842.4,1841.21,1841.22,620
2026-06-14 15:09:38,1841.22,1841.72,1841.19,1841.69,178
2026-06-14 15:10:38,1841.69,1841.85,1838.58,1839.08,950
2026-06-14 15:11:38,1839.08,1839.97,1839.08,1839.84,829
2026-06-14 15:12:38,1839.84,1840.16,1838.11,1838.14,245
2026-06-14 15:13:38,1838.14,1838.2,1838.14,1838.2,504
2026-06-14 15:14:38,1838.2,1838.81,1838.13,1838.73,995
2026-06-14 15:15:38,1838.73,1839.09,1838.71,1839.05,252
2026-06-14 15:16:38,1839.05,1839.37,1837.13,1837.41,548
2026-06-14 15:17:38,1837.41,1837.55,1836.0,1836.17,563
2026-06-14 15:18:38,1836.17,1836.76,1836.11,1836.66,433
2026-06-14 15:19:38,1836.66,1836.71,1836.08,1836.12,488
2026-06-14 15:20:38,1836.12,1836.68,1836.07,1836.6,814
2026-06-14 15:21:38,1836.6,1836.87,1834.85,1834.93,301
2026-06-14 15:22:38,1834.93,1835.85,1834.89,1835.77,108
2026-06-14 15:23:38,1835.77,1835.95,1835.73,1835.94,614
2026-06-14 15:24:38,1835.94,1838.32,1835.88,1837.97,612
2026-06-14 15:25:38,1837.97,1838.24,1837.95,1838.2,183
2026-06-14 15:26:38,1838.2,1839.26,1838.13,1839.17,880
2026-06-14 15:27:38,1839.17,1840.03,1839.11,1839.89,388
2026-06-14 15:28:38,1839.89,1839.92,1839.61,1839.64,346
2026-06-14 15:29:38,1839.64,1839.65,1839.53,1839.54,541
2026-06-14 15:30:38,1839.54,1839.57,1839.06,1839.07,378
2026-06-14 15:31:38,1839.07,1839.08,1839.02,1839.03,985
2026-06-14 15:32:38,1839.03,1839.4,1838.98,1839.38,744
2026-06-14 15:33:38,1839.38,1839.48,1838.68,1838.68,636
2026-06-14 15:34:38,1838.68,1838.92,1838.68,1838.89,857
2026-06-14 15:35:38,1838.89,1838.93,1837.29,1837.54,165
2026-06-14 15:36:38,1837.54,1837.55,1837.36,1837.37,658
2026-06-14 15:37:38,1837.37,1837.43,1836.37,1836.42,292
2026-06-14 15:38:38,1836.42,1836.56,1836.4,1836.55,295
2026-06-14 15:39:38,1836.55,1836.78,1835.15,1835.37,820
2026-06-14 15:40:38,1835.37,1835.44,1833.9,1833.92,385
2026-06-14 15:41:38,1833.92,1833.99,1833.91,1833.98,860
2026-06-14 15:42:38,1833.98,1834.1,1832.18,1832.4,381
2026-06-14 15:43:38,1832.4,1832.56,1832.39,1832.56,396
2026-06-14 15:44:38,1832.56,1832.6,1832.23,1832.27,373
2026-06-14 15:45:38,1832.27,1832.32,1831.67,1831.74,723
2026-06-14 15:46:38,1831.74,1832.75,1831.7,1832.59,696
2026-06-14 15:47:38,1832.59,1833.32,1832.48,1833.3,611
2026-06-14 15:48:38,1833.3,1833.51,1833.28,1833.5,400
2026-06-14 15:49:38,1833.5,1834.48,1833.39,1834.38,566
2026-06-14 15:50:38,1834.38,1834.57,1834.37,1834.57,542
2026-06-14 15:51:38,1834.57,1834.66,1833.67,1833.73,332
2026-06-14 15:52:38,1833.73,1833.77,1833.22,1833.23,934
2026-06-14 15:53:38,1833.23,1833.63,1833.17,1833.62,827
2026-06-14 15:54:38,1833.62,1834.4,1833.61,1834.3,679
2026-06-14 15:55:38,1834.3,1834.6,1834.27,1834.57,575
2026-06-14 15:56:38,1834.57,1835.69,1834.43,1835.68,173
2026-06-14 15:57:38,1835.68,1835.86,1834.06,1834.1,722
2026-06-14 15:58:38,1834.1,1834.18,1833.6,1833.62,193
2026-06-14 15:59:38,1833.62,1833.67,1831.18,1831.46,881
2026-06-14 16:00:38,1831.46,1833.66,1831.23,1833.35,167
2026-06-14 16:01:38,1833.35,1833.38,1832.77,1832.81,948
2026-06-14 16:02:38,1832.81,1832.86,1832.4,1832.46,739
2026-06-14 16:03:38,1832.46,1832.79,1832.42,1832.78,406
2026-06-14 16:04:38,1832.78,1832.87,1832.28,1832.31,351
2026-06-14 16:05:38,1832.31,1833.48,1832.11,1833.31,978
